     COMPUTED NODAL POINT DISPLACEMENTS,
  NODE  R-COORD  Z-COORD  GRA DISP_R  GRA DISP_Z  SUR DISP_R  SUR DISP_Z
  2294    31.00   423.00  -0.112E-04  -0.193E+00   0.616E-03  -0.533E-02
  2295    39.00   423.00  -0.747E-05  -0.193E+00   0.321E-03  -0.376E-02
  2296    55.00   423.00  -0.502E-05  -0.193E+00   0.118E-03  -0.214E-02
  2297    71.00   423.00   0.343E-05  -0.193E+00   0.351E-04  -0.133E-02
  2298   103.00   423.00   0.427E-05  -0.193E+00   0.449E-05  -0.618E-03
  2299   135.00   423.00   0.000E+00  -0.193E+00   0.000E+00  -0.430E-03
  2300     0.00   423.50   0.000E+00  -0.193E+00   0.000E+00  -0.342E-01
  2301     1.00   423.50  -0.934E-07  -0.193E+00   0.784E-03  -0.340E-01
  2302     2.00   423.50  -0.185E-06  -0.193E+00   0.152E-02  -0.333E-01
  2303     3.00   423.50  -0.283E-06  -0.193E+00   0.215E-02  -0.322E-01
  2304     4.00   423.50  -0.382E-06  -0.193E+00   0.266E-02  -0.308E-01
  2305     4.50   423.50  -0.426E-06  -0.193E+00   0.285E-02  -0.300E-01
  2306     5.00   423.50  -0.465E-06  -0.193E+00   0.301E-02  -0.292E-01
  2307     6.00   423.50  -0.632E-06  -0.193E+00   0.321E-02  -0.274E-01
  2308     7.00   423.50  -0.843E-06  -0.193E+00   0.328E-02  -0.256E-01
  2309     8.00   423.50  -0.110E-05  -0.193E+00   0.326E-02  -0.238E-01
  2310     9.00   423.50  -0.145E-05  -0.193E+00   0.317E-02  -0.221E-01
  2311    11.00   423.50  -0.245E-05  -0.193E+00   0.287E-02  -0.190E-01
  2312    15.00   423.50  -0.498E-05  -0.193E+00   0.214E-02  -0.140E-01
  2313    23.00   423.50  -0.666E-05  -0.193E+00   0.106E-02  -0.819E-02
  2314    39.00   423.50  -0.725E-05  -0.193E+00   0.267E-03  -0.375E-02
  2315    71.00   423.50   0.177E-05  -0.193E+00   0.189E-04  -0.133E-02
  2316   135.00   423.50   0.000E+00  -0.193E+00   0.000E+00  -0.429E-03
  2317     0.00   424.00   0.000E+00  -0.193E+00   0.000E+00  -0.355E-01
  2318     0.50   424.00  -0.366E-07  -0.193E+00   0.412E-03  -0.354E-01
  2319     1.00   424.00  -0.817E-07  -0.193E+00   0.817E-03  -0.352E-01
  2320     1.50   424.00  -0.124E-06  -0.193E+00   0.121E-02  -0.349E-01
  2321     2.00   424.00  -0.172E-06  -0.193E+00   0.158E-02  -0.345E-01
  2322     2.50   424.00  -0.213E-06  -0.193E+00   0.192E-02  -0.339E-01
  2323     3.00   424.00  -0.248E-06  -0.193E+00   0.223E-02  -0.333E-01
  2324     3.50   424.00  -0.287E-06  -0.193E+00   0.251E-02  -0.325E-01
  2325     4.00   424.00  -0.342E-06  -0.193E+00   0.274E-02  -0.317E-01
  2326     4.25   424.00  -0.368E-06  -0.193E+00   0.284E-02  -0.313E-01
  2327     4.50   424.00  -0.393E-06  -0.193E+00   0.293E-02  -0.309E-01
  2328     4.75   424.00  -0.424E-06  -0.193E+00   0.301E-02  -0.304E-01
  2329     5.00   424.00  -0.449E-06  -0.193E+00   0.308E-02  -0.299E-01
  2330     5.50   424.00  -0.505E-06  -0.193E+00   0.318E-02  -0.290E-01
  2331     6.00   424.00  -0.590E-06  -0.193E+00   0.325E-02  -0.280E-01
  2332     6.50   424.00  -0.681E-06  -0.193E+00   0.329E-02  -0.271E-01
  2333     7.00   424.00  -0.769E-06  -0.193E+00   0.330E-02  -0.261E-01
  2334     7.50   424.00  -0.880E-06  -0.193E+00   0.328E-02  -0.251E-01
  2335     8.00   424.00  -0.101E-05  -0.193E+00   0.324E-02  -0.242E-01
  2336     8.50   424.00  -0.117E-05  -0.193E+00   0.319E-02  -0.233E-01
  2337     9.00   424.00  -0.134E-05  -0.193E+00   0.312E-02  -0.224E-01
  2338    10.00   424.00  -0.177E-05  -0.193E+00   0.296E-02  -0.207E-01
  2339    11.00   424.00  -0.235E-05  -0.193E+00   0.277E-02  -0.192E-01
  2340    13.00   424.00  -0.367E-05  -0.193E+00   0.238E-02  -0.164E-01
  2341    15.00   424.00  -0.500E-05  -0.193E+00   0.201E-02  -0.141E-01
  2342    19.00   424.00  -0.584E-05  -0.193E+00   0.139E-02  -0.106E-01
  2343    23.00   424.00  -0.684E-05  -0.193E+00   0.942E-03  -0.820E-02
  2344    31.00   424.00  -0.103E-04  -0.193E+00   0.464E-03  -0.532E-02
  2345    39.00   424.00  -0.694E-05  -0.193E+00   0.212E-03  -0.375E-02
  2346    55.00   424.00  -0.655E-05  -0.193E+00   0.634E-04  -0.214E-02
  2347    71.00   424.00   0.647E-07  -0.193E+00   0.272E-05  -0.133E-02
  2348   103.00   424.00   0.116E-05  -0.193E+00  -0.624E-05  -0.619E-03
  2349   135.00   424.00   0.000E+00  -0.193E+00   0.000E+00  -0.428E-03
  2350     0.00   424.50   0.000E+00  -0.193E+00   0.000E+00  -0.368E-01
  2351     1.00   424.50  -0.732E-07  -0.193E+00   0.847E-03  -0.365E-01
  2352     2.00   424.50  -0.155E-06  -0.193E+00   0.164E-02  -0.357E-01
  2353     3.00   424.50  -0.228E-06  -0.193E+00   0.231E-02  -0.344E-01
  2354     4.00   424.50  -0.308E-06  -0.193E+00   0.282E-02  -0.327E-01
  2355     4.50   424.50  -0.376E-06  -0.193E+00   0.300E-02  -0.317E-01
  2356     5.00   424.50  -0.439E-06  -0.193E+00   0.314E-02  -0.307E-01
  2357     6.00   424.50  -0.559E-06  -0.193E+00   0.328E-02  -0.287E-01
  2358     7.00   424.50  -0.722E-06  -0.193E+00   0.329E-02  -0.266E-01
  2359     8.00   424.50  -0.961E-06  -0.193E+00   0.320E-02  -0.246E-01
  2360     9.00   424.50  -0.126E-05  -0.193E+00   0.305E-02  -0.227E-01
  2361    11.00   424.50  -0.229E-05  -0.193E+00   0.266E-02  -0.193E-01
  2362    15.00   424.50  -0.503E-05  -0.193E+00   0.186E-02  -0.141E-01
  2363    23.00   424.50  -0.705E-05  -0.193E+00   0.821E-03  -0.820E-02
  2364    39.00   424.50  -0.665E-05  -0.193E+00   0.156E-03  -0.375E-02
  2365    71.00   424.50  -0.169E-05  -0.193E+00  -0.138E-04  -0.132E-02
  2366   135.00   424.50   0.000E+00  -0.193E+00   0.000E+00  -0.427E-03
  2367     0.00   425.00   0.000E+00  -0.193E+00   0.000E+00  -0.382E-01
  2368     0.50   425.00  -0.339E-07  -0.193E+00   0.441E-03  -0.381E-01
  2369     1.00   425.00  -0.770E-07  -0.193E+00   0.873E-03  -0.379E-01
  2370     1.50   425.00  -0.119E-06  -0.193E+00   0.129E-02  -0.375E-01
  2371     2.00   425.00  -0.153E-06  -0.193E+00   0.169E-02  -0.370E-01
  2372     2.50   425.00  -0.183E-06  -0.193E+00   0.205E-02  -0.363E-01
  2373     3.00   425.00  -0.212E-06  -0.193E+00   0.237E-02  -0.355E-01
  2374     3.50   425.00  -0.262E-06  -0.193E+00   0.265E-02  -0.347E-01
  2375     4.00   425.00  -0.326E-06  -0.193E+00   0.288E-02  -0.337E-01
  2376     4.25   425.00  -0.359E-06  -0.193E+00   0.298E-02  -0.332E-01
  2377     4.50   425.00  -0.396E-06  -0.193E+00   0.306E-02  -0.326E-01
  2378     4.75   425.00  -0.428E-06  -0.193E+00   0.313E-02  -0.321E-01
  2379     5.00   425.00  -0.461E-06  -0.193E+00   0.318E-02  -0.316E-01
  2380     5.50   425.00  -0.519E-06  -0.193E+00   0.326E-02  -0.304E-01
  2381     6.00   425.00  -0.565E-06  -0.193E+00   0.329E-02  -0.293E-01
  2382     6.50   425.00  -0.623E-06  -0.193E+00   0.329E-02  -0.282E-01
  2383     7.00   425.00  -0.712E-06  -0.193E+00   0.325E-02  -0.271E-01
  2384     7.50   425.00  -0.818E-06  -0.193E+00   0.320E-02  -0.260E-01
  2385     8.00   425.00  -0.932E-06  -0.193E+00   0.313E-02  -0.250E-01
  2386     8.50   425.00  -0.107E-05  -0.193E+00   0.304E-02  -0.240E-01
  2387     9.00   425.00  -0.123E-05  -0.193E+00   0.294E-02  -0.230E-01
  2388    10.00   425.00  -0.165E-05  -0.193E+00   0.274E-02  -0.212E-01
  2389    11.00   425.00  -0.224E-05  -0.193E+00   0.252E-02  -0.195E-01
  2390    13.00   425.00  -0.366E-05  -0.193E+00   0.209E-02  -0.166E-01
  2391    15.00   425.00  -0.510E-05  -0.193E+00   0.170E-02  -0.142E-01
  2392    19.00   425.00  -0.634E-05  -0.193E+00   0.110E-02  -0.106E-01
  2393    23.00   425.00  -0.723E-05  -0.193E+00   0.697E-03  -0.821E-02
  2394    31.00   425.00  -0.896E-05  -0.193E+00   0.308E-03  -0.531E-02
  2395    39.00   425.00  -0.627E-05  -0.193E+00   0.988E-04  -0.375E-02
  2396    55.00   425.00  -0.791E-05  -0.193E+00   0.895E-05  -0.214E-02
  2397    71.00   425.00  -0.349E-05  -0.193E+00  -0.303E-04  -0.132E-02
  2398   103.00   425.00  -0.204E-05  -0.193E+00  -0.170E-04  -0.620E-03
  2399   135.00   425.00   0.000E+00  -0.193E+00   0.000E+00  -0.425E-03
  2400     0.00   425.50   0.000E+00  -0.193E+00   0.000E+00  -0.397E-01
  2401     1.00   425.50  -0.940E-07  -0.193E+00   0.892E-03  -0.393E-01
  2402     2.00   425.50  -0.177E-06  -0.193E+00   0.172E-02  -0.383E-01
  2403     3.00   425.50  -0.239E-06  -0.193E+00   0.243E-02  -0.368E-01
  2404     4.00   425.50  -0.355E-06  -0.193E+00   0.293E-02  -0.347E-01
  2405     4.50   425.50  -0.441E-06  -0.193E+00   0.310E-02  -0.336E-01
  2406     5.00   425.50  -0.521E-06  -0.193E+00   0.321E-02  -0.324E-01
  2407     6.00   425.50  -0.594E-06  -0.193E+00   0.327E-02  -0.300E-01
  2408     7.00   425.50  -0.721E-06  -0.193E+00   0.318E-02  -0.276E-01
  2409     8.00   425.50  -0.951E-06  -0.193E+00   0.302E-02  -0.254E-01
  2410     9.00   425.50  -0.125E-05  -0.193E+00   0.281E-02  -0.233E-01
  2411    11.00   425.50  -0.226E-05  -0.193E+00   0.234E-02  -0.197E-01
  2412    15.00   425.50  -0.530E-05  -0.193E+00   0.152E-02  -0.142E-01
  2413    23.00   425.50  -0.759E-05  -0.193E+00   0.560E-03  -0.821E-02
  2414    39.00   425.50  -0.600E-05  -0.193E+00   0.390E-04  -0.374E-02
  2415    71.00   425.50  -0.537E-05  -0.193E+00  -0.472E-04  -0.132E-02
  2416   135.00   425.50   0.000E+00  -0.193E+00   0.000E+00  -0.424E-03
  2417     0.00   426.00   0.000E+00  -0.193E+00   0.000E+00  -0.412E-01
  2418     0.50   426.00  -0.698E-07  -0.193E+00   0.452E-03  -0.411E-01
  2419     1.00   426.00  -0.117E-06  -0.193E+00   0.896E-03  -0.409E-01
  2420     1.50   426.00  -0.163E-06  -0.193E+00   0.133E-02  -0.404E-01
  2421     2.00   426.00  -0.219E-06  -0.193E+00   0.174E-02  -0.398E-01
  2422     2.50   426.00  -0.244E-06  -0.193E+00   0.211E-02  -0.390E-01
  2423     3.00   426.00  -0.277E-06  -0.193E+00   0.245E-02  -0.380E-01
  2424     3.50   426.00  -0.327E-06  -0.193E+00   0.273E-02  -0.370E-01
  2425     4.00   426.00  -0.411E-06  -0.193E+00   0.296E-02  -0.358E-01
  2426     4.25   426.00  -0.479E-06  -0.193E+00   0.304E-02  -0.352E-01
  2427     4.50   426.00  -0.545E-06  -0.193E+00   0.311E-02  -0.345E-01
  2428     4.75   426.00  -0.585E-06  -0.193E+00   0.317E-02  -0.339E-01
  2429     5.00   426.00  -0.616E-06  -0.193E+00   0.320E-02  -0.332E-01
  2430     5.50   426.00  -0.649E-06  -0.193E+00   0.323E-02  -0.319E-01
  2431     6.00   426.00  -0.672E-06  -0.193E+00   0.321E-02  -0.306E-01
  2432     6.50   426.00  -0.707E-06  -0.193E+00   0.315E-02  -0.293E-01
  2433     7.00   426.00  -0.769E-06  -0.193E+00   0.307E-02  -0.281E-01
  2434     7.50   426.00  -0.882E-06  -0.193E+00   0.297E-02  -0.269E-01
  2435     8.00   426.00  -0.101E-05  -0.193E+00   0.286E-02  -0.257E-01
  2436     8.50   426.00  -0.114E-05  -0.193E+00   0.275E-02  -0.246E-01
  2437     9.00   426.00  -0.131E-05  -0.193E+00   0.263E-02  -0.236E-01
  2438    10.00   426.00  -0.170E-05  -0.193E+00   0.238E-02  -0.216E-01
  2439    11.00   426.00  -0.227E-05  -0.193E+00   0.214E-02  -0.198E-01
  2440    13.00   426.00  -0.360E-05  -0.193E+00   0.170E-02  -0.168E-01
  2441    15.00   426.00  -0.552E-05  -0.193E+00   0.132E-02  -0.143E-01
  2442    19.00   426.00  -0.674E-05  -0.193E+00   0.796E-03  -0.106E-01
  2443    23.00   426.00  -0.791E-05  -0.193E+00   0.419E-03  -0.821E-02
  2444    31.00   426.00  -0.719E-05  -0.193E+00   0.151E-03  -0.530E-02
  2445    39.00   426.00  -0.562E-05  -0.193E+00  -0.208E-04  -0.374E-02
  2446    55.00   426.00  -0.902E-05  -0.193E+00  -0.449E-04  -0.214E-02
  2447    71.00   426.00  -0.728E-05  -0.193E+00  -0.642E-04  -0.132E-02
  2448   103.00   426.00  -0.535E-05  -0.193E+00  -0.276E-04  -0.622E-03
  2449   135.00   426.00   0.000E+00  -0.193E+00   0.000E+00  -0.423E-03
  2450     0.00   426.50   0.000E+00  -0.193E+00   0.000E+00  -0.417E-01
  2451     1.00   426.50  -0.473E-07  -0.193E+00   0.583E-03  -0.413E-01
  2452     2.00   426.50  -0.701E-07  -0.193E+00   0.113E-02  -0.402E-01
  2453     3.00   426.50  -0.102E-06  -0.193E+00   0.159E-02  -0.384E-01
  2454     4.00   426.50  -0.161E-06  -0.193E+00   0.192E-02  -0.361E-01
  2455     4.50   426.50  -0.195E-06  -0.193E+00   0.201E-02  -0.348E-01
  2456     5.00   426.50  -0.240E-06  -0.193E+00   0.207E-02  -0.334E-01
  2457     6.00   426.50  -0.310E-06  -0.193E+00   0.206E-02  -0.307E-01
  2458     7.00   426.50  -0.387E-06  -0.193E+00   0.197E-02  -0.281E-01
  2459     8.00   426.50  -0.504E-06  -0.193E+00   0.183E-02  -0.258E-01
  2460     9.00   426.50  -0.699E-06  -0.193E+00   0.167E-02  -0.236E-01
  2461    11.00   426.50  -0.132E-05  -0.193E+00   0.134E-02  -0.198E-01
  2462    15.00   426.50  -0.337E-05  -0.193E+00   0.786E-03  -0.143E-01
  2463    23.00   426.50  -0.546E-05  -0.193E+00   0.187E-03  -0.820E-02
  2464    39.00   426.50  -0.586E-05  -0.193E+00  -0.842E-04  -0.374E-02
  2465    71.00   426.50  -0.946E-05  -0.193E+00  -0.792E-04  -0.132E-02
  2466   135.00   426.50   0.000E+00  -0.193E+00   0.000E+00  -0.423E-03
  2467     0.00   427.00   0.000E+00  -0.193E+00   0.000E+00  -0.421E-01
  2468     0.50   427.00   0.226E-07  -0.193E+00   0.149E-03  -0.420E-01
  2469     1.00   427.00   0.293E-07  -0.193E+00   0.295E-03  -0.417E-01
  2470     1.50   427.00   0.436E-07  -0.193E+00   0.437E-03  -0.412E-01
  2471     2.00   427.00   0.632E-07  -0.193E+00   0.574E-03  -0.405E-01
  2472     2.50   427.00   0.787E-07  -0.193E+00   0.702E-03  -0.397E-01
  2473     3.00   427.00   0.978E-07  -0.193E+00   0.817E-03  -0.387E-01
  2474     3.50   427.00   0.103E-06  -0.193E+00   0.917E-03  -0.376E-01
  2475     4.00   427.00   0.113E-06  -0.193E+00   0.990E-03  -0.363E-01
  2476     4.25   427.00   0.118E-06  -0.193E+00   0.101E-02  -0.356E-01
  2477     4.50   427.00   0.118E-06  -0.193E+00   0.103E-02  -0.349E-01
  2478     4.75   427.00   0.112E-06  -0.193E+00   0.104E-02  -0.342E-01
  2479     5.00   427.00   0.101E-06  -0.193E+00   0.104E-02  -0.335E-01
  2480     5.50   427.00   0.803E-07  -0.193E+00   0.103E-02  -0.321E-01
  2481     6.00   427.00   0.609E-07  -0.193E+00   0.100E-02  -0.308E-01
  2482     6.50   427.00   0.597E-07  -0.193E+00   0.962E-03  -0.295E-01
  2483     7.00   427.00   0.689E-07  -0.193E+00   0.917E-03  -0.282E-01
  2484     7.50   427.00   0.616E-07  -0.193E+00   0.871E-03  -0.270E-01
  2485     8.00   427.00   0.300E-07  -0.193E+00   0.823E-03  -0.258E-01
  2486     8.50   427.00  -0.212E-07  -0.193E+00   0.774E-03  -0.247E-01
  2487     9.00   427.00  -0.532E-07  -0.193E+00   0.725E-03  -0.236E-01
  2488    10.00   427.00  -0.140E-06  -0.193E+00   0.630E-03  -0.216E-01
  2489    11.00   427.00  -0.268E-06  -0.193E+00   0.539E-03  -0.198E-01
  2490    13.00   427.00  -0.825E-06  -0.193E+00   0.376E-03  -0.167E-01
  2491    15.00   427.00  -0.126E-05  -0.193E+00   0.247E-03  -0.143E-01
  2492    19.00   427.00  -0.206E-05  -0.193E+00   0.641E-04  -0.106E-01
  2493    23.00   427.00  -0.303E-05  -0.193E+00  -0.477E-04  -0.820E-02
  2494    31.00   427.00  -0.468E-05  -0.193E+00  -0.118E-03  -0.529E-02
  2495    39.00   427.00  -0.609E-05  -0.193E+00  -0.148E-03  -0.374E-02
  2496    55.00   427.00  -0.976E-05  -0.193E+00  -0.119E-03  -0.214E-02
  2497    71.00   427.00  -0.117E-04  -0.193E+00  -0.941E-04  -0.132E-02
  2498   103.00   427.00  -0.115E-04  -0.193E+00  -0.413E-04  -0.622E-03
  2499   135.00   427.00   0.000E+00  -0.193E+00   0.000E+00  -0.424E-03
  2500     0.00   427.50   0.000E+00  -0.193E+00   0.000E+00  -0.423E-01
  2501     1.00   427.50   0.105E-06  -0.193E+00   0.168E-04  -0.419E-01
  2502     2.00   427.50   0.208E-06  -0.193E+00   0.401E-04  -0.408E-01
  2503     3.00   427.50   0.306E-06  -0.193E+00   0.755E-04  -0.389E-01
  2504     4.00   427.50   0.391E-06  -0.193E+00   0.107E-03  -0.364E-01
  2505     4.50   427.50   0.423E-06  -0.193E+00   0.973E-04  -0.350E-01
  2506     5.00   427.50   0.437E-06  -0.193E+00   0.638E-04  -0.336E-01
  2507     6.00   427.50   0.471E-06  -0.193E+00  -0.348E-04  -0.308E-01
  2508     7.00   427.50   0.532E-06  -0.193E+00  -0.114E-03  -0.282E-01
  2509     8.00   427.50   0.558E-06  -0.193E+00  -0.168E-03  -0.258E-01
  2510     9.00   427.50   0.611E-06  -0.193E+00  -0.207E-03  -0.236E-01
  2511    11.00   427.50   0.712E-06  -0.193E+00  -0.258E-03  -0.198E-01
  2512    15.00   427.50   0.716E-06  -0.193E+00  -0.299E-03  -0.143E-01
  2513    23.00   427.50  -0.596E-06  -0.193E+00  -0.289E-03  -0.820E-02
  2514    39.00   427.50  -0.628E-05  -0.193E+00  -0.213E-03  -0.374E-02
  2515    71.00   427.50  -0.138E-04  -0.193E+00  -0.109E-03  -0.132E-02
  2516   135.00   427.50   0.000E+00  -0.193E+00   0.000E+00  -0.424E-03
  2517     0.00   428.00   0.000E+00  -0.193E+00   0.000E+00  -0.424E-01
  2518     0.50   428.00   0.760E-07  -0.193E+00  -0.136E-03  -0.423E-01
  2519     1.00   428.00   0.178E-06  -0.193E+00  -0.268E-03  -0.420E-01
  2520     1.50   428.00   0.265E-06  -0.193E+00  -0.394E-03  -0.415E-01
  2521     2.00   428.00   0.344E-06  -0.193E+00  -0.511E-03  -0.408E-01
  2522     2.50   428.00   0.435E-06  -0.193E+00  -0.613E-03  -0.400E-01
  2523     3.00   428.00   0.520E-06  -0.193E+00  -0.695E-03  -0.390E-01
  2524     3.50   428.00   0.601E-06  -0.193E+00  -0.760E-03  -0.378E-01
  2525     4.00   428.00   0.672E-06  -0.193E+00  -0.811E-03  -0.365E-01
  2526     4.25   428.00   0.703E-06  -0.193E+00  -0.836E-03  -0.358E-01
  2527     4.50   428.00   0.731E-06  -0.193E+00  -0.870E-03  -0.351E-01
  2528     4.75   428.00   0.762E-06  -0.193E+00  -0.906E-03  -0.343E-01
  2529     5.00   428.00   0.789E-06  -0.193E+00  -0.950E-03  -0.336E-01
  2530     5.50   428.00   0.831E-06  -0.193E+00  -0.103E-02  -0.321E-01
  2531     6.00   428.00   0.877E-06  -0.193E+00  -0.109E-02  -0.308E-01
  2532     6.50   428.00   0.922E-06  -0.193E+00  -0.114E-02  -0.294E-01
  2533     7.00   428.00   0.991E-06  -0.193E+00  -0.116E-02  -0.282E-01
  2534     7.50   428.00   0.107E-05  -0.193E+00  -0.117E-02  -0.269E-01
  2535     8.00   428.00   0.113E-05  -0.193E+00  -0.117E-02  -0.258E-01
  2536     8.50   428.00   0.119E-05  -0.193E+00  -0.116E-02  -0.247E-01
  2537     9.00   428.00   0.128E-05  -0.193E+00  -0.115E-02  -0.236E-01
  2538    10.00   428.00   0.148E-05  -0.193E+00  -0.111E-02  -0.216E-01
  2539    11.00   428.00   0.170E-05  -0.193E+00  -0.106E-02  -0.198E-01
  2540    13.00   428.00   0.225E-05  -0.193E+00  -0.952E-03  -0.167E-01
  2541    15.00   428.00   0.272E-05  -0.193E+00  -0.848E-03  -0.143E-01
  2542    19.00   428.00   0.273E-05  -0.193E+00  -0.669E-03  -0.106E-01
  2543    23.00   428.00   0.185E-05  -0.193E+00  -0.531E-03  -0.819E-02
  2544    31.00   428.00  -0.219E-05  -0.193E+00  -0.386E-03  -0.529E-02
  2545    39.00   428.00  -0.646E-05  -0.193E+00  -0.279E-03  -0.374E-02
  2546    55.00   428.00  -0.105E-04  -0.193E+00  -0.192E-03  -0.214E-02
  2547    71.00   428.00  -0.160E-04  -0.193E+00  -0.125E-03  -0.132E-02
  2548   103.00   428.00  -0.177E-04  -0.193E+00  -0.549E-04  -0.623E-03
  2549   135.00   428.00   0.000E+00  -0.193E+00   0.000E+00  -0.424E-03
  2550     0.00   428.50   0.000E+00  -0.193E+00   0.000E+00  -0.423E-01
  2551     1.00   428.50   0.237E-06  -0.193E+00  -0.575E-03  -0.419E-01
  2552     2.00   428.50   0.480E-06  -0.193E+00  -0.111E-02  -0.408E-01
  2553     3.00   428.50   0.726E-06  -0.193E+00  -0.155E-02  -0.390E-01
  2554     4.00   428.50   0.947E-06  -0.193E+00  -0.185E-02  -0.365E-01
  2555     4.50   428.50   0.106E-05  -0.193E+00  -0.195E-02  -0.350E-01
  2556     5.00   428.50   0.115E-05  -0.193E+00  -0.208E-02  -0.335E-01
  2557     6.00   428.50   0.129E-05  -0.193E+00  -0.223E-02  -0.307E-01
  2558     7.00   428.50   0.146E-05  -0.193E+00  -0.225E-02  -0.281E-01
  2559     8.00   428.50   0.169E-05  -0.193E+00  -0.220E-02  -0.257E-01
  2560     9.00   428.50   0.197E-05  -0.193E+00  -0.211E-02  -0.236E-01
  2561    11.00   428.50   0.276E-05  -0.193E+00  -0.187E-02  -0.198E-01
  2562    15.00   428.50   0.488E-05  -0.193E+00  -0.139E-02  -0.143E-01
  2563    23.00   428.50   0.439E-05  -0.193E+00  -0.767E-03  -0.820E-02
  2564    39.00   428.50  -0.671E-05  -0.193E+00  -0.342E-03  -0.374E-02
  2565    71.00   428.50  -0.182E-04  -0.193E+00  -0.139E-03  -0.132E-02
  2566   135.00   428.50   0.000E+00  -0.193E+00   0.000E+00  -0.425E-03
  2567     0.00   429.00   0.000E+00  -0.193E+00   0.000E+00  -0.421E-01
  2568     0.50   429.00   0.166E-06  -0.193E+00  -0.462E-03  -0.420E-01
  2569     1.00   429.00   0.316E-06  -0.193E+00  -0.917E-03  -0.417E-01
  2570     1.50   429.00   0.470E-06  -0.193E+00  -0.136E-02  -0.413E-01
  2571     2.00   429.00   0.634E-06  -0.193E+00  -0.178E-02  -0.406E-01
  2572     2.50   429.00   0.781E-06  -0.193E+00  -0.217E-02  -0.398E-01
  2573     3.00   429.00   0.918E-06  -0.193E+00  -0.253E-02  -0.389E-01
  2574     3.50   429.00   0.107E-05  -0.193E+00  -0.285E-02  -0.378E-01
  2575     4.00   429.00   0.121E-05  -0.193E+00  -0.312E-02  -0.365E-01
  2576     4.25   429.00   0.128E-05  -0.193E+00  -0.323E-02  -0.357E-01
  2577     4.50   429.00   0.138E-05  -0.193E+00  -0.333E-02  -0.349E-01
  2578     4.75   429.00   0.148E-05  -0.193E+00  -0.338E-02  -0.340E-01
  2579     5.00   429.00   0.156E-05  -0.193E+00  -0.342E-02  -0.333E-01
  2580     5.50   429.00   0.164E-05  -0.193E+00  -0.347E-02  -0.319E-01
  2581     6.00   429.00   0.171E-05  -0.193E+00  -0.348E-02  -0.305E-01
  2582     6.50   429.00   0.178E-05  -0.193E+00  -0.346E-02  -0.292E-01
  2583     7.00   429.00   0.188E-05  -0.193E+00  -0.342E-02  -0.280E-01
  2584     7.50   429.00   0.202E-05  -0.193E+00  -0.336E-02  -0.268E-01
  2585     8.00   429.00   0.221E-05  -0.193E+00  -0.329E-02  -0.257E-01
  2586     8.50   429.00   0.242E-05  -0.193E+00  -0.321E-02  -0.246E-01
