

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 0530      |      (-4.459e-05, -7.378e-04)
                 0531      |      (-3.165e-05, -6.232e-04)
                 0532      |      (-1.653e-05, -5.422e-04)
                 0533      |      (0.000e+00, -5.109e-04)
                 0534      |      (0.000e+00, -2.842e-03)
                 0535      |      (-1.301e-06, -2.841e-03)
                 0536      |      (-2.597e-06, -2.840e-03)
                 0537      |      (-3.884e-06, -2.837e-03)
                 0538      |      (-5.158e-06, -2.834e-03)
                 0539      |      (-6.412e-06, -2.830e-03)
                 0540      |      (-7.643e-06, -2.824e-03)
                 0541      |      (-8.846e-06, -2.818e-03)
                 0542      |      (-1.001e-05, -2.811e-03)
                 0543      |      (-1.115e-05, -2.803e-03)
                 0544      |      (-1.224e-05, -2.794e-03)
                 0545      |      (-1.328e-05, -2.784e-03)
                 0546      |      (-1.427e-05, -2.773e-03)
                 0547      |      (-1.520e-05, -2.761e-03)
                 0548      |      (-1.607e-05, -2.748e-03)
                 0549      |      (-1.688e-05, -2.734e-03)
                 0550      |      (-1.762e-05, -2.719e-03)
                 0551      |      (-1.829e-05, -2.704e-03)
                 0552      |      (-1.890e-05, -2.687e-03)
                 0553      |      (-1.944e-05, -2.670e-03)
                 0554      |      (-1.991e-05, -2.652e-03)
                 0555      |      (-2.034e-05, -2.633e-03)
                 0556      |      (-2.074e-05, -2.613e-03)
                 0557      |      (-2.111e-05, -2.592e-03)
                 0558      |      (-2.150e-05, -2.570e-03)
                 0559      |      (-2.193e-05, -2.548e-03)
                 0560      |      (-2.244e-05, -2.525e-03)
                 0561      |      (-2.307e-05, -2.501e-03)
                 0562      |      (-2.387e-05, -2.476e-03)
                 0563      |      (-2.485e-05, -2.452e-03)
                 0564      |      (-2.605e-05, -2.427e-03)
                 0565      |      (-3.027e-05, -2.359e-03)
                 0566      |      (-3.536e-05, -2.294e-03)
                 0567      |      (-4.132e-05, -2.219e-03)
                 0568      |      (-4.656e-05, -2.149e-03)
                 0569      |      (-5.149e-05, -2.070e-03)
                 0570      |      (-5.524e-05, -1.996e-03)
                 0571      |      (-5.850e-05, -1.914e-03)
                 0572      |      (-6.084e-05, -1.837e-03)
                 0573      |      (-6.275e-05, -1.752e-03)
                 0574      |      (-6.400e-05, -1.673e-03)
                 0575      |      (-6.484e-05, -1.588e-03)
                 0576      |      (-6.517e-05, -1.508e-03)
                 0577      |      (-6.507e-05, -1.422e-03)
                 0578      |      (-6.454e-05, -1.344e-03)
                 0579      |      (-6.348e-05, -1.259e-03)
                 0580      |      (-6.205e-05, -1.182e-03)
                 0581      |      (-5.997e-05, -1.099e-03)
                 0582      |      (-5.752e-05, -1.024e-03)
                 0583      |      (-5.427e-05, -9.448e-04)
                 0584      |      (-5.068e-05, -8.743e-04)
                 0585      |      (-4.613e-05, -8.011e-04)
                 0586      |      (-4.132e-05, -7.378e-04)
                 0587      |      (-3.544e-05, -6.747e-04)
                 0588      |      (-2.946e-05, -6.231e-04)
                 0589      |      (-2.239e-05, -5.758e-04)
                 0590      |      (-1.543e-05, -5.421e-04)
                 0591      |      (-7.509e-06, -5.184e-04)
                 0592      |      (0.000e+00, -5.108e-04)
                 0593      |      (0.000e+00, -2.839e-03)
                 0594      |      (-1.577e-06, -2.837e-03)
                 0595      |      (-3.124e-06, -2.832e-03)
                 0596      |      (-4.608e-06, -2.822e-03)
                 0597      |      (-6.000e-06, -2.808e-03)
                 0598      |      (-7.268e-06, -2.791e-03)
                 0599      |      (-8.381e-06, -2.770e-03)
                 0600      |      (-9.314e-06, -2.745e-03)
                 0601      |      (-1.005e-05, -2.717e-03)
                 0602      |      (-1.058e-05, -2.685e-03)
                 0603      |      (-1.094e-05, -2.649e-03)
                 0604      |      (-1.120e-05, -2.610e-03)
                 0605      |      (-1.151e-05, -2.568e-03)
                 0606      |      (-1.208e-05, -2.522e-03)
                 0607      |      (-1.318e-05, -2.475e-03)
                 0608      |      (-1.503e-05, -2.426e-03)
                 0609      |      (-2.335e-05, -2.294e-03)
                 0610      |      (-3.403e-05, -2.149e-03)
                 0611      |      (-4.294e-05, -1.997e-03)
                 0612      |      (-4.927e-05, -1.837e-03)
                 0613      |      (-5.348e-05, -1.674e-03)
                 0614      |      (-5.592e-05, -1.509e-03)
                 0615      |      (-5.660e-05, -1.344e-03)
                 0616      |      (-5.539e-05, -1.182e-03)
                 0617      |      (-5.205e-05, -1.024e-03)
                 0618      |      (-4.633e-05, -8.743e-04)
                 0619      |      (-3.805e-05, -7.377e-04)
                 0620      |      (-2.727e-05, -6.230e-04)
                 0621      |      (-1.433e-05, -5.420e-04)
                 0622      |      (0.000e+00, -5.106e-04)
                 0623      |      (0.000e+00, -2.836e-03)
                 0624      |      (-2.887e-07, -2.836e-03)
                 0625      |      (-5.741e-07, -2.834e-03)
                 0626      |      (-8.539e-07, -2.832e-03)
                 0627      |      (-1.125e-06, -2.829e-03)
                 0628      |      (-1.383e-06, -2.824e-03)
                 0629      |      (-1.627e-06, -2.819e-03)
                 0630      |      (-1.853e-06, -2.813e-03)
                 0631      |      (-2.058e-06, -2.805e-03)
                 0632      |      (-2.240e-06, -2.797e-03)
                 0633      |      (-2.395e-06, -2.788e-03)
                 0634      |      (-2.520e-06, -2.778e-03)
                 0635      |      (-2.615e-06, -2.767e-03)
                 0636      |      (-2.676e-06, -2.755e-03)
                 0637      |      (-2.702e-06, -2.742e-03)
                 0638      |      (-2.693e-06, -2.728e-03)
                 0639      |      (-2.649e-06, -2.714e-03)
                 0640      |      (-2.572e-06, -2.698e-03)
                 0641      |      (-2.466e-06, -2.682e-03)
                 0642      |      (-2.337e-06, -2.664e-03)
                 0643      |      (-2.193e-06, -2.646e-03)
                 0644      |      (-2.047e-06, -2.627e-03)
                 0645      |      (-1.915e-06, -2.607e-03)
                 0646      |      (-1.815e-06, -2.586e-03)
                 0647      |      (-1.773e-06, -2.565e-03)
                 0648      |      (-1.815e-06, -2.543e-03)
                 0649      |      (-1.971e-06, -2.520e-03)
                 0650      |      (-2.269e-06, -2.497e-03)
                 0651      |      (-2.735e-06, -2.473e-03)
                 0652      |      (-3.387e-06, -2.449e-03)
                 0653      |      (-4.234e-06, -2.425e-03)
                 0654      |      (-7.448e-06, -2.359e-03)
                 0655      |      (-1.158e-05, -2.294e-03)
                 0656      |      (-1.677e-05, -2.220e-03)
                 0657      |      (-2.168e-05, -2.150e-03)
                 0658      |      (-2.665e-05, -2.072e-03)
                 0659      |      (-3.074e-05, -1.997e-03)
                 0660      |      (-3.463e-05, -1.915e-03)
                 0661      |      (-3.775e-05, -1.838e-03)
                 0662      |      (-4.069e-05, -1.753e-03)
                 0663      |      (-4.301e-05, -1.674e-03)
                 0664      |      (-4.512e-05, -1.588e-03)
                 0665      |      (-4.669e-05, -1.509e-03)
                 0666      |      (-4.794e-05, -1.423e-03)
                 0667      |      (-4.867e-05, -1.344e-03)
                 0668      |      (-4.896e-05, -1.259e-03)
                 0669      |      (-4.874e-05, -1.182e-03)
                 0670      |      (-4.791e-05, -1.099e-03)
                 0671      |      (-4.659e-05, -1.024e-03)
                 0672      |      (-4.451e-05, -9.449e-04)
                 0673      |      (-4.198e-05, -8.743e-04)
                 0674      |      (-3.856e-05, -8.010e-04)
                 0675      |      (-3.478e-05, -7.377e-04)
                 0676      |      (-3.003e-05, -6.745e-04)
                 0677      |      (-2.508e-05, -6.229e-04)
                 0678      |      (-1.914e-05, -5.756e-04)
                 0679      |      (-1.323e-05, -5.419e-04)
                 0680      |      (-6.449e-06, -5.182e-04)
                 0681      |      (0.000e+00, -5.105e-04)
                 0682      |      (0.000e+00, -2.833e-03)
                 0683      |      (4.133e-07, -2.831e-03)
                 0684      |      (8.433e-07, -2.825e-03)
                 0685      |      (1.306e-06, -2.816e-03)
                 0686      |      (1.818e-06, -2.802e-03)
                 0687      |      (2.394e-06, -2.785e-03)
                 0688      |      (3.047e-06, -2.764e-03)
                 0689      |      (3.783e-06, -2.739e-03)
                 0690      |      (4.600e-06, -2.710e-03)
                 0691      |      (5.476e-06, -2.678e-03)
                 0692      |      (6.361e-06, -2.643e-03)
                 0693      |      (7.166e-06, -2.604e-03)
                 0694      |      (7.750e-06, -2.562e-03)
                 0695      |      (7.931e-06, -2.518e-03)
                 0696      |      (7.517e-06, -2.471e-03)
                 0697      |      (6.369e-06, -2.424e-03)
                 0698      |      (-1.920e-09, -2.294e-03)
                 0699      |      (-9.495e-06, -2.151e-03)
                 0700      |      (-1.865e-05, -1.998e-03)
                 0701      |      (-2.631e-05, -1.838e-03)
                 0702      |      (-3.259e-05, -1.675e-03)
                 0703      |      (-3.750e-05, -1.509e-03)
                 0704      |      (-4.078e-05, -1.344e-03)
                 0705      |      (-4.211e-05, -1.182e-03)
                 0706      |      (-4.114e-05, -1.024e-03)
                 0707      |      (-3.765e-05, -8.743e-04)
                 0708      |      (-3.153e-05, -7.376e-04)
                 0709      |      (-2.290e-05, -6.228e-04)
                 0710      |      (-1.214e-05, -5.418e-04)
                 0711      |      (0.000e+00, -5.104e-04)
                 0712      |      (0.000e+00, -2.830e-03)
                 0713      |      (6.943e-07, -2.829e-03)
                 0714      |      (1.389e-06, -2.828e-03)
                 0715      |      (2.087e-06, -2.825e-03)
                 0716      |      (2.788e-06, -2.822e-03)
                 0717      |      (3.493e-06, -2.817e-03)
                 0718      |      (4.204e-06, -2.812e-03)
                 0719      |      (4.921e-06, -2.806e-03)
                 0720      |      (5.646e-06, -2.799e-03)
                 0721      |      (6.378e-06, -2.790e-03)
                 0722      |      (7.120e-06, -2.781e-03)
                 0723      |      (7.870e-06, -2.771e-03)
                 0724      |      (8.630e-06, -2.760e-03)
                 0725      |      (9.398e-06, -2.748e-03)
                 0726      |      (1.017e-05, -2.735e-03)
                 0727      |      (1.095e-05, -2.722e-03)
                 0728      |      (1.174e-05, -2.707e-03)
                 0729      |      (1.252e-05, -2.691e-03)
                 0730      |      (1.329e-05, -2.675e-03)
                 0731      |      (1.404e-05, -2.658e-03)
                 0732      |      (1.477e-05, -2.640e-03)
                 0733      |      (1.546e-05, -2.621e-03)
                 0734      |      (1.610e-05, -2.601e-03)
                 0735      |      (1.666e-05, -2.581e-03)
                 0736      |      (1.712e-05, -2.560e-03)
                 0737      |      (1.747e-05, -2.538e-03)
                 0738      |      (1.769e-05, -2.515e-03)
                 0739      |      (1.775e-05, -2.493e-03)
                 0740      |      (1.763e-05, -2.469e-03)
                 0741      |      (1.733e-05, -2.446e-03)
                 0742      |      (1.684e-05, -2.422e-03)
                 0743      |      (1.462e-05, -2.358e-03)
                 0744      |      (1.143e-05, -2.294e-03)
                 0745      |      (7.041e-06, -2.221e-03)
                 0746      |      (2.571e-06, -2.151e-03)
                 0747      |      (-2.299e-06, -2.072e-03)
                 0748      |      (-6.630e-06, -1.998e-03)
                 0749      |      (-1.107e-05, -1.916e-03)
                 0750      |      (-1.492e-05, -1.839e-03)
                 0751      |      (-1.884e-05, -1.754e-03)
                 0752      |      (-2.220e-05, -1.675e-03)
                 0753      |      (-2.556e-05, -1.589e-03)
                 0754      |      (-2.833e-05, -1.510e-03)
                 0755      |      (-3.094e-05, -1.424e-03)
                 0756      |      (-3.291e-05, -1.345e-03)
                 0757      |      (-3.453e-05, -1.260e-03)
                 0758      |      (-3.550e-05, -1.182e-03)
                 0759      |      (-3.592e-05, -1.099e-03)
                 0760      |      (-3.571e-05, -1.024e-03)
                 0761      |      (-3.480e-05, -9.450e-04)
                 0762      |      (-3.333e-05, -8.743e-04)
